idx,lat,long,alt,impValue,valYear,stories,zipCode,squareFeet,mktValue,className,disRate,selfMoveYear,motMoveYear,selfMoveFlag,motiMoveFlag,freeRiderFlag,movedOutFlag,property,cumuLoss
1194,29.269144,-94.84002,3.5,158320,2018,1,77551,6360,178040,M,0.12,28,4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1195,29.307821,-94.778918,2.4,200600,2018,1,77550,5140,219680,M,0.12,4,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1196,29.285517,-94.828177,3.6,108380,2018,1,77551,5097,129800,L,0.18,200,40,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1197,29.164731,-95.00147,1.6,450040,2018,1,77554,15725,563960,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1198,29.277778,-94.82024,1.6,145110,2018,1,77551,5968,173610,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1199,29.288216,-94.808882,1.9,71760,2018,1,77550,1481,77350,L,0.18,36,13,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1200,29.138038,-95.049569,0.3,256080,2018,1,77554,4487,341580,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1201,29.201137,-94.945449,2.7,270140,2018,1,77554,4704,287900,M,0.12,3,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1202,29.296577,-94.787106,1.5,8300,2018,1,77550,2526,16270,L,0.18,28,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1203,29.284073,-94.829019,1.7,102590,2018,1,77551,5271,110000,L,0.18,27,1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1204,29.137394,-95.04983,2.6,152050,2018,1,77554,4487,237550,M,0.12,20,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1205,29.29404,-94.801873,2.7,106980,2018,1,77550,3006,116420,L,0.18,55,31,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1206,29.303792,-94.783345,2.2,86030,2018,1,77550,1699,93350,L,0.18,45,25,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1207,29.287752,-94.821077,2.5,135250,2018,1,77551,4966,155000,M,0.12,17,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1208,29.283646,-94.821627,1.3,39360,2018,1,77551,2962,51740,L,0.18,12,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1209,29.288522,-94.826233,2.4,36700,2018,1,77551,5968,57700,L,0.18,200,43,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1210,29.297824,-94.804689,3.2,30840,2018,1,77550,1394,35310,L,0.18,200,150,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1211,29.21162,-94.950767,0.8,183340,2018,1,77554,6926,500480,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1212,29.315486,-94.770657,2.3,92150,2018,1,77550,5793,108900,L,0.18,48,28,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1213,29.285981,-94.799236,2.2,141750,2018,1,77550,5750,163210,M,0.12,3,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1214,29.291819,-94.817281,2.4,67370,2018,1,77551,2962,79750,L,0.18,200,34,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1215,29.274413,-94.823446,4.1,153660,2018,1,77551,7710,178630,M,0.12,200,33,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1216,29.292365,-94.817277,2.1,74370,2018,1,77551,5009,95000,L,0.18,44,25,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1217,29.315438,-94.773035,4.5,122010,2018,1,77550,5576,138180,L,0.18,200,150,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1218,29.291555,-94.818719,0.7,68310,2018,1,77551,2701,77830,L,0.18,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1219,29.238882,-94.905937,1.5,51630,2018,1,77554,6316,58990,L,0.18,23,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1220,29.288833,-94.794637,3.8,244440,2018,1,77550,11021,292860,M,0.12,24,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1221,29.233804,-94.91078,1.9,100060,2018,1,77554,19515,104260,L,0.18,33,8,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1222,29.298693,-94.779152,2.7,113630,2018,1,77550,2570,123210,L,0.18,52,30,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1223,29.279548,-94.828538,2.8,134810,2018,1,77551,6142,143430,L,0.18,48,28,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1224,29.306923,-94.777012,2.7,123210,2018,1,77550,6839,148040,L,0.18,50,30,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1225,29.320286,-94.773527,2.8,295200,2018,1,77550,7492,323970,M,0.12,3,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1226,29.290551,-94.792717,3.2,78520,2018,1,77550,2178,85460,L,0.18,200,42,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1227,29.308254,-94.776156,1.5,106680,2018,1,77550,1830,113560,L,0.18,17,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1228,29.314888,-94.768458,1.2,123980,2018,1,77550,5489,159590,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1229,29.290856,-94.791593,1.8,124100,2018,1,77550,2814,145000,L,0.18,28,3,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1230,29.305333,-94.795633,2.4,78930,2018,1,77550,5140,99570,L,0.18,57,32,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1231,29.275592,-94.829861,1.6,111520,2018,1,77551,6142,120000,L,0.18,22,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1232,29.297669,-94.815731,0.2,23320,2018,1,77550,1699,27170,L,0.18,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1233,29.316134,-94.768721,2.9,85120,2018,1,77550,5489,120730,L,0.18,200,40,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1234,29.184536,-94.97505,1.5,126050,2018,1,77554,8756,152000,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1235,29.286195,-94.818734,2.7,91160,2018,1,77551,5968,115910,L,0.18,200,35,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1236,29.18872,-94.978281,1.5,112550,2018,1,77554,7579,135120,L,0.18,18,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1237,29.129106,-95.069118,0.2,108830,2018,1,77554,19994,143830,L,0.18,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1238,29.195109,-94.986909,2.6,212910,2018,1,77554,6229,366000,M,0.12,15,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1239,29.284255,-94.819307,1.5,138640,2018,1,77551,5968,163390,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1240,29.291146,-94.805477,1.5,103470,2018,1,77550,4051,118620,L,0.18,18,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1241,29.296703,-94.798817,1.1,56030,2018,1,77550,3441,66990,L,0.18,1,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1242,29.278627,-94.826298,2.2,135130,2018,1,77551,2962,147510,L,0.18,37,17,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1243,29.292642,-94.864072,1.5,41740,2018,1,77554,4269,56790,L,0.18,25,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1244,29.307593,-94.774757,3.5,81190,2018,1,77550,2570,90730,L,0.18,200,45,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1245,29.276479,-94.829786,2.4,31070,2018,1,77551,4966,38000,L,0.18,200,43,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1246,29.317988,-94.770551,1.5,120090,2018,1,77550,5968,146330,L,0.18,17,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1247,29.203014,-94.935801,3.2,128260,2018,1,77554,6142,303260,M,0.12,35,19,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1248,29.148303,-95.046517,4.4,137750,2018,1,77554,6360,292880,M,0.12,200,150,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1249,29.314566,-94.767693,1.9,196220,2018,1,77550,6186,216720,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1250,29.296793,-94.783868,1.5,102620,2018,1,77550,5140,121780,L,0.18,19,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1251,29.286101,-94.796184,1.3,117900,2018,1,77550,3398,130610,L,0.18,5,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1252,29.284251,-94.810502,1,135480,2018,1,77550,5140,154560,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1253,29.268357,-94.846881,1.6,200540,2018,1,77551,10716,235560,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1254,29.194793,-94.985868,1.5,134940,2018,1,77554,6273,289130,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1255,29.203147,-94.94088,3.1,159960,2018,1,77554,6316,235600,M,0.12,26,3,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1256,29.124797,-95.068782,2.7,100330,2018,1,77554,17468,130960,L,0.18,200,34,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1257,29.303804,-94.775199,2.1,129400,2018,1,77550,5140,164230,M,0.12,1,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1258,29.294462,-94.801656,0.5,79620,2018,1,77550,5140,95810,L,0.18,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1259,29.288177,-94.801997,1.5,69530,2018,1,77550,2004,77000,L,0.18,22,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1260,29.298202,-94.808294,2.1,34340,2018,1,77550,3620,45740,L,0.18,56,30,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1261,29.3011,-94.778654,1.8,38330,2018,1,77550,1176,42110,L,0.18,37,12,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1262,29.286146,-94.797653,1.5,149220,2018,1,77550,5097,168290,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1263,29.296643,-94.798988,3.8,104400,2018,1,77550,4138,117500,L,0.18,200,45,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1264,29.2779,-94.841575,1.5,53190,2018,1,77551,6839,63660,L,0.18,23,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1265,29.285593,-94.802939,1.5,138560,2018,1,77550,3398,151300,L,0.18,14,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1266,29.286892,-94.800252,1.6,130460,2018,1,77550,2962,141590,L,0.18,20,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1267,29.143818,-95.043601,0.1,138610,2018,1,77554,6229,166920,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1268,29.237405,-94.906146,1.9,121120,2018,1,77554,27007,158920,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1269,29.275962,-94.844514,2.2,130460,2018,1,77551,4617,153600,M,0.12,5,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1270,29.129115,-95.061101,2.7,134320,2018,1,77554,6098,159820,M,0.12,23,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1271,29.136221,-95.059538,1.7,311640,2018,1,77554,5271,375000,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1272,29.297901,-94.80789,2.9,48710,2018,1,77550,5097,64900,L,0.18,200,54,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1273,29.277391,-94.811266,1,362920,2018,1,77550,15464,450000,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1274,29.288261,-94.807652,5.3,103600,2018,1,77550,5140,132630,L,0.18,200,150,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1275,29.294946,-94.80184,4.6,55700,2018,1,77550,3572,67030,L,0.18,200,150,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1276,29.139295,-95.053324,0.4,482900,2018,1,77554,10803,717040,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1277,29.298394,-94.777771,1.5,29040,2018,1,77550,5097,79890,L,0.18,28,1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1278,29.28162,-94.801924,3.1,144450,2018,1,77550,4792,165120,M,0.12,26,1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1279,29.134183,-95.061731,1.5,291330,2018,1,77554,9278,414000,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1280,29.262427,-94.902078,2.3,202820,2018,1,77554,28401,300700,M,0.12,4,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1281,29.284487,-94.816855,3.3,107700,2018,1,77551,4008,124200,L,0.18,200,36,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1282,29.179882,-94.97532,3.6,187110,2018,1,77554,6665,249980,M,0.12,27,4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1283,29.284235,-94.826603,2.3,228120,2018,1,77551,5968,249120,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1284,29.284213,-94.810157,1.5,79180,2018,1,77550,3572,92550,L,0.18,21,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1285,29.29673,-94.806664,4,26820,2018,1,77550,5140,43070,L,0.18,200,150,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1286,29.301298,-94.918481,3.1,127500,2018,1,77554,5576,266900,M,0.12,33,15,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1287,29.286404,-94.827284,1.6,68230,2018,1,77551,4182,85870,L,0.18,27,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1288,29.284311,-94.802569,2.9,178570,2018,1,77550,5140,197730,M,0.12,18,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1289,29.286879,-94.808863,1.3,135640,2018,1,77550,2526,145140,L,0.18,4,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1290,29.277406,-94.842253,1.5,6770,2018,1,77551,4225,12720,L,0.18,28,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1291,29.280893,-94.824384,4.4,61260,2018,1,77551,5968,86010,L,0.18,200,150,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1292,29.193389,-94.98494,0.2,159950,2018,1,77554,4095,251400,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1293,29.286136,-94.79616,1.5,129930,2018,1,77550,5097,149000,L,0.18,16,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1294,29.295165,-94.917332,1.5,181420,2018,1,77554,6011,256560,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1295,29.142938,-95.049155,1.5,138160,2018,1,77554,6273,258090,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1296,29.274105,-94.837254,3,84450,2018,1,77551,3833,93860,L,0.18,200,39,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1297,29.258956,-94.874348,3.5,26590,2018,1,77554,32975,69490,L,0.18,200,150,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1298,29.284553,-94.823305,2,160950,2018,1,77551,5968,185710,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1299,29.300897,-94.779075,1.3,53980,2018,1,77550,2570,62110,L,0.18,10,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1300,29.298375,-94.780253,1.7,80350,2018,1,77550,2570,90000,L,0.18,29,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1301,29.219015,-94.911238,2.4,138020,2018,1,77554,18295,187190,M,0.12,14,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1302,29.317532,-94.771155,2.6,95040,2018,1,77550,5968,121280,L,0.18,200,33,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1303,29.289083,-94.8241,1.4,152190,2018,1,77551,5968,173190,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1304,29.305439,-94.782815,1.6,307800,2018,1,77550,5968,333370,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1305,29.299936,-94.782731,3.5,55800,2018,1,77550,5097,74880,L,0.18,200,150,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1306,29.186741,-94.975468,1.5,88650,2018,1,77554,8760,114600,L,0.18,21,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1307,29.214683,-94.916955,2.7,257550,2018,1,77554,6578,341700,M,0.12,7,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1308,29.290126,-94.796386,3.1,138330,2018,1,77550,5097,157400,M,0.12,27,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1309,29.315342,-94.771755,1.3,152670,2018,1,77550,6882,172590,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1310,29.259565,-94.845591,2.3,141570,2018,1,77551,6273,153860,M,0.12,7,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1311,29.300476,-94.778457,2.9,88370,2018,1,77550,4095,103640,L,0.18,200,38,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1312,29.308382,-94.778864,3.1,118790,2018,1,77550,2570,128370,L,0.18,57,32,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1313,29.285027,-94.823179,1.5,164560,2018,1,77551,5968,189310,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1314,29.300304,-94.781328,2.6,123160,2018,1,77550,5097,142220,L,0.18,48,29,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1315,29.291682,-94.801822,2.7,132360,2018,1,77550,3528,145710,L,0.18,47,28,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1316,29.199036,-94.943152,2.2,107640,2018,1,77554,7187,144360,L,0.18,42,24,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1317,29.293337,-94.806355,2.2,103070,2018,1,77550,5184,122360,L,0.18,42,23,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1318,29.284712,-94.824567,3,88800,2018,1,77551,6229,115000,L,0.18,200,39,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1319,29.298108,-94.8071,1.5,62080,2018,1,77550,7187,84000,L,0.18,23,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1320,29.270155,-94.837045,1.7,123570,2018,1,77551,6186,141550,L,0.18,25,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1321,29.278763,-94.837415,3.6,46900,2018,1,77551,1917,51040,L,0.18,200,150,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1322,29.285931,-94.829088,3.1,69850,2018,1,77551,4182,87490,L,0.18,200,45,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1323,29.316406,-94.772081,1.2,136660,2018,1,77550,5619,155890,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1324,29.184666,-94.977192,3.2,75660,2018,1,77554,7449,97770,L,0.18,200,45,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1325,29.281195,-94.816853,5.2,52670,2018,1,77551,2962,65050,L,0.18,200,150,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1326,29.196317,-94.980578,2.8,217140,2018,1,77554,6708,389990,M,0.12,19,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1327,29.281729,-94.821485,2.2,49670,2018,1,77551,2962,68230,L,0.18,58,32,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1328,29.280175,-94.825214,1.5,41820,2018,1,77551,2962,57570,L,0.18,25,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1329,29.298393,-94.785237,2.3,139660,2018,1,77550,3267,155360,M,0.12,7,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1330,29.320864,-94.772773,1.6,265510,2018,1,77550,8059,295210,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1331,29.294748,-94.912856,3.7,343120,2018,1,77554,5968,418260,M,0.12,11,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1332,29.280176,-94.827119,4.5,82030,2018,1,77551,5968,106780,L,0.18,200,150,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1333,29.316459,-94.768337,2.1,107390,2018,1,77550,5489,143000,L,0.18,39,21,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1334,29.284745,-94.804575,3,81060,2018,1,77550,8494,110760,L,0.18,200,42,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1335,29.280479,-94.804871,1.9,165780,2018,1,77550,5097,184850,M,0.12,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1336,29.141304,-95.04616,4.3,135760,2018,1,77554,6229,164070,M,0.12,200,150,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
